order_id,store_id,store_name,neighborhood,store_type,order_datetime,date,day_of_week,hour,customer_id,item_name,item_category,size,quantity,unit_price,total_price,temperature_type,customizations,milk_type,order_channel,payment_type,wait_time_minutes,customer_rating,local_event_flag,weather_condition,temperature_f
ORD0020045,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-05-27 21:58:59,2024-05-27,Monday,21,C004986,Mocha Frappuccino,Frappuccino,Venti,2,6.25,12.5,cold,Extra syrup,Oat Milk,Drive-thru,Mobile Pay,4,5,No,Overcast,69
ORD0020046,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-11-13 14:51:18,2024-11-13,Wednesday,14,C004042,Java Chip Frappuccino,Frappuccino,Tall,1,5.45,5.45,cold,Extra whip,2% Milk,In-store,Debit Card,4,5,No,Sunny,67
ORD0020047,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-12-29 22:45:41,2024-12-29,Sunday,22,C001058,Vanilla Bean Frappuccino,Frappuccino,Grande,3,5.45,16.35,cold,Oat milk swap,2% Milk,Drive-thru,Cash,4,3,No,Partly Cloudy,58
ORD0020048,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-14 05:02:23,2024-05-14,Tuesday,5,C002962,Chocolate Cookie,Bakery,One Size,1,2.95,2.95,cold,No customization,N/A,Mobile Order,Mobile Pay,4,4,No,Sunny,71
ORD0020049,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-08-21 20:42:43,2024-08-21,Wednesday,20,C006354,Cake Pop,Bakery,One Size,2,3.95,7.9,cold,Extra shot,N/A,Mobile Order,Credit Card,4,4,No,Sunny,80
ORD0020050,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-14 02:43:48,2024-12-14,Saturday,2,C004094,Caffe Latte,Hot Espresso,Venti,2,5.45,10.9,hot,Sugar-free syrup,Nonfat Milk,In-store,Credit Card,1,5,No,Sunny,65
ORD0020051,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-08-21 18:03:53,2024-08-21,Wednesday,18,C002180,Pumpkin Spice Latte,Hot Espresso,Grande,1,5.95,5.95,hot,Extra whip,Whole Milk,Drive-thru,Mobile Pay,4,5,No,Partly Cloudy,80
ORD0020052,SD005,Starbucks - North Park,North Park,suburban,2024-02-08 21:03:02,2024-02-08,Thursday,21,C005987,Blonde Roast,Brewed Coffee,Grande,3,3.45,10.35,hot,No whip,2% Milk,Mobile Order,Cash,2,5,No,Marine Layer,60
ORD0020053,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-03-07 21:13:43,2024-03-07,Thursday,21,C007528,Caffe Americano,Hot Espresso,Tall,1,3.45,3.45,hot,No whip,Nonfat Milk,Drive-thru,Debit Card,2,3,No,Sunny,68
ORD0020054,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-08-24 14:26:22,2024-08-24,Saturday,14,C007551,Iced Latte,Iced Espresso,Grande,2,5.15,10.3,cold,Sugar-free syrup,Whole Milk,Mobile Order,Debit Card,2,5,No,Overcast,79
ORD0020055,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-03-15 02:18:47,2024-03-15,Friday,2,C002647,Blonde Roast,Brewed Coffee,Grande,2,3.45,6.9,hot,Oat milk swap,Whole Milk,Drive-thru,Mobile Pay,4,4,No,Partly Cloudy,68
ORD0020056,SD009,Starbucks - Del Mar Plaza,Del Mar,suburban,2024-12-10 01:57:17,2024-12-10,Tuesday,1,C001703,Iced Caramel Macchiato,Iced Espresso,Tall,1,5.45,5.45,cold,Half-caf,Coconut Milk,Mobile Order,Mobile Pay,3,3,No,Overcast,60
ORD0020057,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-18 08:56:39,2024-07-18,Thursday,8,C002210,Cake Pop,Bakery,One Size,2,3.95,7.9,cold,Oat milk swap,N/A,Mobile Order,Mobile Pay,4,5,No,Overcast,78
ORD0020058,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-07-05 21:47:58,2024-07-05,Friday,21,C005979,Iced Americano,Iced Espresso,Venti,2,4.65,9.3,cold,Extra whip,Almond Milk,Drive-thru,Cash,4,5,No,Sunny,79
ORD0020059,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-02-16 03:46:42,2024-02-16,Friday,3,C000956,Chai Tea Latte,Hot Tea,Grande,3,5.25,15.75,hot,Sugar-free syrup,Nonfat Milk,Mobile Order,Starbucks App,1,5,No,Partly Cloudy,59
ORD0020060,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-03-20 12:50:13,2024-03-20,Wednesday,12,C000554,Nitro Cold Brew,Iced Espresso,Tall,2,5.25,10.5,cold,Light ice,Almond Milk,In-store,Starbucks App,4,5,No,Sunny,70
ORD0020061,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-05-07 14:59:46,2024-05-07,Tuesday,14,C004382,Pink Drink,Refresher,Grande,1,5.25,5.25,cold,Oat milk swap,Whole Milk,Drive-thru,Mobile Pay,4,4,No,Partly Cloudy,68
ORD0020062,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-12-23 06:57:11,2024-12-23,Monday,6,C004325,Caramel Macchiato,Hot Espresso,Tall,1,5.25,5.25,hot,Extra whip,Nonfat Milk,Drive-thru,Cash,5,4,No,Light Rain,59
ORD0020063,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-02-24 08:14:03,2024-02-24,Saturday,8,C000955,Butter Croissant,Bakery,One Size,1,3.45,3.45,hot,No whip,N/A,Drive-thru,Cash,9,5,No,Overcast,59
ORD0020064,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-11-18 16:53:05,2024-11-18,Monday,16,C002029,Butter Croissant,Bakery,One Size,1,3.45,3.45,hot,Extra shot,N/A,Drive-thru,Mobile Pay,1,5,No,Partly Cloudy,65
ORD0020065,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-07 07:24:30,2024-05-07,Tuesday,7,C000560,Blonde Roast,Brewed Coffee,Grande,1,3.45,3.45,hot,Extra syrup,Coconut Milk,Drive-thru,Cash,6,5,No,Partly Cloudy,72
ORD0020066,SD005,Starbucks - North Park,North Park,suburban,2024-01-08 02:52:28,2024-01-08,Monday,2,C005157,Caffe Americano,Hot Espresso,Venti,2,4.45,8.9,hot,Decaf,Whole Milk,Mobile Order,Cash,3,5,No,Partly Cloudy,63
ORD0020067,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-01-11 06:14:17,2024-01-11,Thursday,6,C000361,Caramel Macchiato,Hot Espresso,Tall,1,5.25,5.25,hot,Extra shot,Nonfat Milk,Mobile Order,Mobile Pay,4,3,No,Partly Cloudy,59
ORD0020068,SD007,Starbucks - Hillcrest,Hillcrest,suburban,2024-09-09 07:54:42,2024-09-09,Monday,7,C006499,Blueberry Muffin,Bakery,One Size,1,3.25,3.25,hot,No whip,N/A,Mobile Order,Cash,7,5,No,Sunny,78
ORD0020069,SD009,Starbucks - Del Mar Plaza,Del Mar,suburban,2024-08-13 15:09:22,2024-08-13,Tuesday,15,C004834,Pink Drink,Refresher,Grande,1,5.25,5.25,cold,Half-caf,Oat Milk,In-store,Mobile Pay,3,4,No,Sunny,84
ORD0020070,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-18 05:49:33,2024-04-18,Thursday,5,C006935,Caramel Frappuccino,Frappuccino,Venti,1,6.25,6.25,cold,Extra whip,Nonfat Milk,Drive-thru,Credit Card,3,5,No,Partly Cloudy,66
ORD0020071,SD007,Starbucks - Hillcrest,Hillcrest,suburban,2024-08-05 02:58:49,2024-08-05,Monday,2,C007790,Caffe Latte,Hot Espresso,Tall,1,4.45,4.45,hot,No whip,Whole Milk,Mobile Order,Starbucks App,2,4,No,Partly Cloudy,78
ORD0020072,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-06-01 22:50:55,2024-06-01,Saturday,22,C001180,Nitro Cold Brew,Iced Espresso,Grande,1,5.75,5.75,cold,Decaf,Almond Milk,Mobile Order,Credit Card,5,5,Yes,Partly Cloudy,75
ORD0020073,SD009,Starbucks - Del Mar Plaza,Del Mar,suburban,2024-02-18 11:06:48,2024-02-18,Sunday,11,C001041,Cold Brew Coffee,Iced Espresso,Tall,1,4.25,4.25,cold,Light ice,Nonfat Milk,Drive-thru,Cash,4,5,No,Partly Cloudy,64
ORD0020074,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-11-24 11:08:45,2024-11-24,Sunday,11,C002625,Pike Place Roast,Brewed Coffee,Tall,1,2.95,2.95,hot,Half-caf,Whole Milk,In-store,Cash,5,5,No,Overcast,65
ORD0020075,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-03-22 02:00:53,2024-03-22,Friday,2,C007272,Cake Pop,Bakery,One Size,1,3.95,3.95,cold,No customization,N/A,Mobile Order,Mobile Pay,3,5,No,Sunny,71
ORD0020076,SD005,Starbucks - North Park,North Park,suburban,2024-01-03 04:39:21,2024-01-03,Wednesday,4,C003696,Blueberry Muffin,Bakery,One Size,1,3.25,3.25,hot,Decaf,N/A,Mobile Order,Mobile Pay,3,5,No,Marine Layer,61
ORD0020077,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-01-10 13:36:14,2024-01-10,Wednesday,13,C002606,Mango Dragonfruit Refresher,Refresher,Venti,1,5.45,5.45,cold,Half-caf,Almond Milk,Drive-thru,Cash,2,5,Yes,Marine Layer,55
ORD0020078,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-05-25 12:26:16,2024-05-25,Saturday,12,C004712,Blonde Roast,Brewed Coffee,Tall,3,2.95,8.85,hot,Half-caf,Almond Milk,Drive-thru,Starbucks App,4,3,No,Partly Cloudy,68
ORD0020079,SD007,Starbucks - Hillcrest,Hillcrest,suburban,2024-11-21 22:35:26,2024-11-21,Thursday,22,C002270,Mocha Frappuccino,Frappuccino,Tall,1,5.25,5.25,cold,Light ice,Whole Milk,Mobile Order,Mobile Pay,2,5,No,Partly Cloudy,69
ORD0020080,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-03-25 16:58:36,2024-03-25,Monday,16,C003922,Protein Box,Lunch,One Size,2,6.95,13.9,cold,Extra shot,N/A,Mobile Order,Mobile Pay,6,5,No,Sunny,68
ORD0020081,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-28 15:19:14,2024-12-28,Saturday,15,C003190,Java Chip Frappuccino,Frappuccino,Grande,1,5.95,5.95,cold,Light ice,Coconut Milk,In-store,Starbucks App,2,4,Yes,Partly Cloudy,60
ORD0020082,SD007,Starbucks - Hillcrest,Hillcrest,suburban,2024-01-07 14:35:09,2024-01-07,Sunday,14,C003760,Blueberry Muffin,Bakery,One Size,1,3.25,3.25,hot,Extra syrup,N/A,In-store,Starbucks App,4,5,No,Partly Cloudy,57
ORD0020083,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-02-25 18:27:08,2024-02-25,Sunday,18,C003040,Pumpkin Spice Latte,Hot Espresso,Grande,3,5.95,17.85,hot,Oat milk swap,Nonfat Milk,Drive-thru,Mobile Pay,6,4,No,Sunny,64
ORD0020084,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-01-29 06:47:43,2024-01-29,Monday,6,C004054,Blueberry Muffin,Bakery,One Size,1,3.25,3.25,hot,Sugar-free syrup,N/A,In-store,Credit Card,4,5,No,Overcast,61
ORD0020085,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-08-25 22:54:27,2024-08-25,Sunday,22,C005146,Chai Tea Latte,Hot Tea,Venti,2,5.75,11.5,hot,Extra syrup,Whole Milk,In-store,Debit Card,4,3,No,Overcast,77
ORD0020086,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-26 03:57:48,2024-11-26,Tuesday,3,C005030,Butter Croissant,Bakery,One Size,2,3.45,6.9,hot,No customization,N/A,In-store,Credit Card,2,4,No,Overcast,68
ORD0020087,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-04-17 12:16:09,2024-04-17,Wednesday,12,C001590,Iced Americano,Iced Espresso,Grande,1,4.15,4.15,cold,Sugar-free syrup,2% Milk,Mobile Order,Mobile Pay,1,4,No,Partly Cloudy,69
ORD0020088,SD009,Starbucks - Del Mar Plaza,Del Mar,suburban,2024-02-10 15:50:16,2024-02-10,Saturday,15,C006410,Matcha Tea Latte,Hot Tea,Tall,1,4.75,4.75,hot,Extra shot,Coconut Milk,Mobile Order,Credit Card,5,4,No,Sunny,65
ORD0020089,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-10-14 01:10:13,2024-10-14,Monday,1,C005122,Spinach Feta Wrap,Breakfast,One Size,1,5.25,5.25,hot,Extra shot,N/A,In-store,Starbucks App,6,5,No,Partly Cloudy,72
ORD0020090,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-08-13 18:36:15,2024-08-13,Tuesday,18,C004690,Java Chip Frappuccino,Frappuccino,Tall,2,5.45,10.9,cold,Extra whip,Nonfat Milk,In-store,Debit Card,3,5,No,Overcast,80
ORD0020091,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-11-25 21:44:43,2024-11-25,Monday,21,C006043,Caramel Frappuccino,Frappuccino,Venti,1,6.25,6.25,cold,Light ice,Coconut Milk,In-store,Starbucks App,2,4,Yes,Partly Cloudy,68
ORD0020092,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-25 22:14:56,2024-01-25,Thursday,22,C005656,Caramel Macchiato,Hot Espresso,Venti,1,6.25,6.25,hot,Oat milk swap,2% Milk,Drive-thru,Cash,1,5,No,Partly Cloudy,59
ORD0020093,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-01-20 07:16:56,2024-01-20,Saturday,7,C004091,Bacon Gouda Sandwich,Breakfast,One Size,3,5.25,15.75,hot,Decaf,N/A,In-store,Cash,5,5,No,Marine Layer,57
ORD0020094,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-12-13 21:58:49,2024-12-13,Friday,21,C002917,Java Chip Frappuccino,Frappuccino,Tall,1,5.45,5.45,cold,Decaf,Oat Milk,Mobile Order,Starbucks App,3,5,No,Sunny,66
ORD0020095,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-02-12 04:32:42,2024-02-12,Monday,4,C005630,Chai Tea Latte,Hot Tea,Grande,1,5.25,5.25,hot,No customization,Nonfat Milk,Mobile Order,Mobile Pay,6,5,No,Marine Layer,59
ORD0020096,SD005,Starbucks - North Park,North Park,suburban,2024-07-26 23:05:52,2024-07-26,Friday,23,C003109,Blueberry Muffin,Bakery,One Size,3,3.25,9.75,hot,Oat milk swap,N/A,Drive-thru,Mobile Pay,5,5,No,Partly Cloudy,74
ORD0020097,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-03-18 08:34:14,2024-03-18,Monday,8,C000665,Mocha Frappuccino,Frappuccino,Grande,1,5.75,5.75,cold,Light ice,Coconut Milk,Drive-thru,Cash,7,5,No,Overcast,62
ORD0020098,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-01-26 10:52:53,2024-01-26,Friday,10,C007359,Blonde Roast,Brewed Coffee,Short,1,2.45,2.45,hot,No whip,2% Milk,In-store,Cash,3,5,No,Partly Cloudy,59
ORD0020099,SD005,Starbucks - North Park,North Park,suburban,2024-05-28 21:24:16,2024-05-28,Tuesday,21,C004497,Iced Latte,Iced Espresso,Venti,1,5.65,5.65,cold,Extra shot,Nonfat Milk,In-store,Credit Card,3,4,No,Overcast,66
ORD0020100,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-11-22 16:06:32,2024-11-22,Friday,16,C001603,Caffe Americano,Hot Espresso,Tall,1,3.45,3.45,hot,Extra whip,Oat Milk,Mobile Order,Credit Card,6,4,No,Overcast,66
ORD0020101,SD007,Starbucks - Hillcrest,Hillcrest,suburban,2024-06-07 11:18:44,2024-06-07,Friday,11,C003673,Cake Pop,Bakery,One Size,1,3.95,3.95,cold,Extra whip,N/A,In-store,Starbucks App,4,4,No,Sunny,75
ORD0020102,SD009,Starbucks - Del Mar Plaza,Del Mar,suburban,2024-05-14 07:53:08,2024-05-14,Tuesday,7,C007443,Butter Croissant,Bakery,One Size,2,3.45,6.9,hot,Half-caf,N/A,In-store,Mobile Pay,3,5,No,Overcast,66
ORD0020103,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-08-30 21:39:44,2024-08-30,Friday,21,C000305,Cold Brew Coffee,Iced Espresso,Tall,2,4.25,8.5,cold,Decaf,Almond Milk,In-store,Mobile Pay,2,5,No,Sunny,82
ORD0020104,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-10-21 03:29:20,2024-10-21,Monday,3,C007598,Iced Americano,Iced Espresso,Venti,2,4.65,9.3,cold,Extra syrup,Oat Milk,Drive-thru,Credit Card,2,5,No,Overcast,74
ORD0020105,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-04-12 21:33:47,2024-04-12,Friday,21,C001613,Cake Pop,Bakery,One Size,1,3.95,3.95,cold,No customization,N/A,Drive-thru,Debit Card,3,5,Yes,Overcast,67
ORD0020106,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-04-17 17:14:44,2024-04-17,Wednesday,17,C007292,Matcha Tea Latte,Hot Tea,Venti,3,5.75,17.25,hot,Sugar-free syrup,Almond Milk,Mobile Order,Credit Card,4,3,No,Overcast,69
ORD0020107,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-01-09 20:18:42,2024-01-09,Tuesday,20,C007472,Caffe Latte,Hot Espresso,Tall,1,4.45,4.45,hot,Decaf,Almond Milk,In-store,Starbucks App,3,5,No,Partly Cloudy,59
ORD0020108,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-04-28 19:18:46,2024-04-28,Sunday,19,C007919,Vanilla Latte,Hot Espresso,Grande,1,5.45,5.45,iced_variant,No customization,Coconut Milk,Drive-thru,Credit Card,3,3,No,Sunny,76
ORD0020109,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-11-23 10:02:16,2024-11-23,Saturday,10,C006992,Caramel Macchiato,Hot Espresso,Tall,1,5.25,5.25,hot,No whip,2% Milk,In-store,Starbucks App,5,5,No,Sunny,69
ORD0020110,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-01-23 19:10:05,2024-01-23,Tuesday,19,C007603,Java Chip Frappuccino,Frappuccino,Grande,1,5.95,5.95,cold,Decaf,Oat Milk,Mobile Order,Mobile Pay,2,5,No,Light Rain,53
ORD0020111,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-14 03:34:07,2024-10-14,Monday,3,C003191,Mocha Frappuccino,Frappuccino,Grande,1,5.75,5.75,cold,Extra whip,2% Milk,In-store,Credit Card,6,4,No,Sunny,78
ORD0020112,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-29 15:18:57,2024-11-29,Friday,15,C003448,Nitro Cold Brew,Iced Espresso,Grande,3,5.75,17.25,cold,Sugar-free syrup,2% Milk,Mobile Order,Starbucks App,2,4,No,Light Rain,58
ORD0020113,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-07-05 10:04:25,2024-07-05,Friday,10,C000199,Mango Dragonfruit Refresher,Refresher,Venti,1,5.45,5.45,cold,No customization,Almond Milk,In-store,Debit Card,4,4,No,Partly Cloudy,73
ORD0020114,SD006,Starbucks - UTC Westfield,UTC,mall,2024-07-10 01:45:08,2024-07-10,Wednesday,1,C007897,Pike Place Roast,Brewed Coffee,Venti,1,3.95,3.95,hot,Extra shot,Whole Milk,In-store,Debit Card,3,5,Yes,Overcast,77
ORD0020115,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-06-06 08:37:50,2024-06-06,Thursday,8,C006644,Cake Pop,Bakery,One Size,3,3.95,11.85,cold,Extra whip,N/A,In-store,Mobile Pay,7,5,No,Partly Cloudy,74
ORD0020116,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-04-22 15:17:31,2024-04-22,Monday,15,C000358,Vanilla Latte,Hot Espresso,Tall,1,4.95,4.95,hot,No customization,Nonfat Milk,Mobile Order,Debit Card,4,5,No,Overcast,70
ORD0020117,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-01-17 07:00:09,2024-01-17,Wednesday,7,C007913,Caffe Americano,Hot Espresso,Grande,3,3.95,11.85,hot,Light ice,Oat Milk,Drive-thru,Debit Card,7,5,No,Overcast,59
ORD0020118,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-04-17 23:13:28,2024-04-17,Wednesday,23,C002876,Java Chip Frappuccino,Frappuccino,Venti,2,6.45,12.9,cold,Half-caf,Nonfat Milk,Drive-thru,Debit Card,2,4,No,Sunny,74
ORD0020119,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-02-27 07:30:20,2024-02-27,Tuesday,7,C002429,Bacon Gouda Sandwich,Breakfast,One Size,2,5.25,10.5,hot,Light ice,N/A,Drive-thru,Debit Card,5,5,No,Partly Cloudy,59
ORD0020120,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-11-04 17:08:06,2024-11-04,Monday,17,C002441,Turkey Sandwich,Lunch,One Size,1,7.95,7.95,cold,Decaf,N/A,Mobile Order,Credit Card,7,4,Yes,Sunny,68
ORD0020121,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-10-04 19:19:53,2024-10-04,Friday,19,C002719,Iced Caramel Macchiato,Iced Espresso,Tall,1,5.45,5.45,cold,Light ice,Almond Milk,In-store,Mobile Pay,3,4,No,Partly Cloudy,73
ORD0020122,SD006,Starbucks - UTC Westfield,UTC,mall,2024-11-10 13:59:58,2024-11-10,Sunday,13,C006666,Spinach Feta Wrap,Breakfast,One Size,2,5.25,10.5,hot,Extra whip,N/A,Drive-thru,Debit Card,5,4,No,Overcast,68
ORD0020123,SD005,Starbucks - North Park,North Park,suburban,2024-09-21 13:58:02,2024-09-21,Saturday,13,C000673,Iced Americano,Iced Espresso,Venti,1,4.65,4.65,cold,Extra whip,2% Milk,Drive-thru,Credit Card,1,5,No,Sunny,80
ORD0020124,SD005,Starbucks - North Park,North Park,suburban,2024-01-10 18:51:31,2024-01-10,Wednesday,18,C005163,Caffe Latte,Hot Espresso,Grande,1,4.95,4.95,hot,Oat milk swap,2% Milk,Mobile Order,Cash,3,5,No,Partly Cloudy,62
ORD0020125,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-04 13:29:53,2024-03-04,Monday,13,C007413,Flat White,Hot Espresso,Tall,1,5.25,5.25,hot,Extra shot,Nonfat Milk,Mobile Order,Debit Card,3,4,No,Overcast,63
ORD0020126,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-08-27 04:30:15,2024-08-27,Tuesday,4,C003047,Iced Americano,Iced Espresso,Tall,1,3.65,3.65,cold,No customization,2% Milk,In-store,Mobile Pay,4,4,No,Sunny,81
ORD0020127,SD007,Starbucks - Hillcrest,Hillcrest,suburban,2024-09-18 01:59:04,2024-09-18,Wednesday,1,C003210,Caramel Macchiato,Hot Espresso,Venti,2,6.25,12.5,hot,Decaf,Nonfat Milk,Drive-thru,Credit Card,1,4,No,Marine Layer,74
ORD0020128,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-02-28 12:08:03,2024-02-28,Wednesday,12,C000085,Pink Drink,Refresher,Grande,1,5.25,5.25,cold,Extra syrup,Almond Milk,Mobile Order,Cash,4,5,No,Sunny,62
ORD0020129,SD005,Starbucks - North Park,North Park,suburban,2024-01-21 02:28:05,2024-01-21,Sunday,2,C006927,Bacon Gouda Sandwich,Breakfast,One Size,1,5.25,5.25,hot,Decaf,N/A,In-store,Mobile Pay,2,5,No,Overcast,57
ORD0020130,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-05-15 06:11:05,2024-05-15,Wednesday,6,C008000,Caramel Macchiato,Hot Espresso,Tall,1,5.25,5.25,hot,No whip,Oat Milk,Drive-thru,Credit Card,4,4,No,Sunny,75
ORD0020131,SD006,Starbucks - UTC Westfield,UTC,mall,2024-07-15 15:37:21,2024-07-15,Monday,15,C005657,Vanilla Bean Frappuccino,Frappuccino,Grande,1,5.45,5.45,cold,Light ice,Oat Milk,Mobile Order,Mobile Pay,2,4,No,Sunny,78
ORD0020132,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-02-15 05:41:58,2024-02-15,Thursday,5,C003354,Caramel Macchiato,Hot Espresso,Grande,1,5.75,5.75,hot,Extra whip,Nonfat Milk,In-store,Cash,2,4,No,Sunny,67
ORD0020133,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-05 09:50:49,2024-10-05,Saturday,9,C001135,Protein Box,Lunch,One Size,2,6.95,13.9,cold,Extra shot,N/A,Mobile Order,Cash,6,5,No,Partly Cloudy,69
ORD0020134,SD007,Starbucks - Hillcrest,Hillcrest,suburban,2024-09-07 09:44:17,2024-09-07,Saturday,9,C001539,Caffe Latte,Hot Espresso,Tall,3,4.45,13.35,hot,Sugar-free syrup,2% Milk,In-store,Starbucks App,5,4,No,Marine Layer,71
ORD0020135,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-07-28 00:36:46,2024-07-28,Sunday,0,C007458,Blueberry Muffin,Bakery,One Size,1,3.25,3.25,hot,Extra whip,N/A,Drive-thru,Mobile Pay,3,3,No,Overcast,78
ORD0020136,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-18 05:09:32,2024-05-18,Saturday,5,C007745,Pike Place Roast,Brewed Coffee,Short,1,2.45,2.45,hot,Half-caf,Whole Milk,Drive-thru,Credit Card,2,5,No,Partly Cloudy,67
ORD0020137,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-03-14 09:09:04,2024-03-14,Thursday,9,C000543,Iced Caramel Macchiato,Iced Espresso,Tall,1,5.45,5.45,cold,Decaf,Almond Milk,In-store,Credit Card,4,5,No,Sunny,69
ORD0020138,SD006,Starbucks - UTC Westfield,UTC,mall,2024-06-28 23:57:43,2024-06-28,Friday,23,C005996,Iced Matcha Tea Latte,Iced Tea,Tall,1,4.95,4.95,cold,Light ice,Coconut Milk,In-store,Credit Card,5,3,No,Sunny,77
ORD0020139,SD009,Starbucks - Del Mar Plaza,Del Mar,suburban,2024-08-25 06:57:46,2024-08-25,Sunday,6,C005548,Cappuccino,Hot Espresso,Tall,1,4.45,4.45,hot,Half-caf,Whole Milk,Drive-thru,Starbucks App,2,5,No,Sunny,79
ORD0020140,SD005,Starbucks - North Park,North Park,suburban,2024-10-23 20:05:58,2024-10-23,Wednesday,20,C004218,Caramel Macchiato,Hot Espresso,Tall,1,5.25,5.25,hot,No customization,2% Milk,Mobile Order,Mobile Pay,3,5,No,Sunny,79
ORD0020141,SD005,Starbucks - North Park,North Park,suburban,2024-06-07 11:57:55,2024-06-07,Friday,11,C001689,Cold Brew Coffee,Iced Espresso,Tall,1,4.25,4.25,cold,Sugar-free syrup,Nonfat Milk,Drive-thru,Cash,5,5,No,Marine Layer,67
ORD0020142,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-04-24 03:51:59,2024-04-24,Wednesday,3,C003698,Butter Croissant,Bakery,One Size,1,3.45,3.45,hot,Sugar-free syrup,N/A,Mobile Order,Credit Card,3,4,No,Sunny,72
ORD0020143,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-03-07 16:47:31,2024-03-07,Thursday,16,C003852,Chocolate Cookie,Bakery,One Size,1,2.95,2.95,cold,Extra shot,N/A,In-store,Debit Card,2,5,No,Partly Cloudy,68
